Station_Number,Date,Depth,Chl,O2,Temp,Sal,Ext_Coeff,PO4,NO3,NH4,Si,Plagioselmis prolonga,Paralia sulcata,Thalassiosira spp.,Unknown Diatom,Eucapsis microscopica
32,2018-05-07,2,6.7,NA,17.38,23.44,NA,4.75,4.85,2.43,34.35,2599.66,0.4,82.27,2566.75,171116.6
32,2018-05-17,2,8.2,NA,18.67,23.36,NA,7.26,24.85,7.78,64.92,5438.03,72.64,2030.2,72.51,799970.09
32,2018-06-06,2,5.5,NA,19.3,25.47,NA,6.84,22.35,5,84.76,504.85,10.38,13.29,2577.38,143004.58
32,2018-06-11,2,7.6,NA,18.54,24.72,NA,10.07,48.41,9.92,107.68,655.95,4,712.99,6530.95,326191.01
32,2018-07-12,2,6.1,NA,22.58,27.29,NA,12.24,40.98,13.21,137.52,1358.87,75.49,729.76,25.16,270578.12
32,2018-07-20,2,3.8,NA,22.12,29.02,NA,8.56,24.77,9.5,112.42,917.97,17.82,8.91,124.77,159994.02
32,2018-08-03,2,3.8,NA,21.05,29.83,NA,8.36,16.21,5.28,92.01,787.68,6.79,0.4,787.68,136893.28
32,2018-08-14,2,4.3,NA,21.62,30.2,NA,9.07,16.78,5.93,102.55,3692.25,101.86,25.46,0.67,335103.33
32,2018-09-18,2,5.3,NA,19.22,31.15,NA,10.27,30.13,7.07,130.95,2026.38,67.55,225.15,14.53,216890.29
32,2018-10-17,2,3.7,NA,19.08,31.21,NA,10.23,32.06,5.21,135.83,705.86,10.69,32.08,10.69,100531
32,2018-10-26,2,3.5,NA,18.09,31.11,NA,8.94,37.2,3.93,135.2,1055.22,42.78,156.86,6416.87,190367.21
32,2018-11-15,2,2.5,NA,15.38,31,NA,10.3,53.97,1.43,136.42,1044.61,39.79,9.95,1283.37,178389.05
32,2018-12-05,2,4.1,NA,12.9,29.28,NA,9.36,64.97,4.93,125.83,411.95,190.13,253.51,15.84,408113.08
32,2018-12-14,2,3.6,NA,12.79,29.33,NA,8.88,64.83,5.71,120.71,500.83,41.74,0.4,62.6,238279.86
32,2019-01-30,2,3,NA,12.57,26.61,NA,5.59,51.12,15.92,100.7,306.48,12.77,89.39,2138.96,139460.03
32,2019-02-20,2,6.6,NA,11.27,16.01,NA,5.62,61.83,11.28,142.9,855.58,171.12,427.79,42.78,1287652.38
32,2019-03-14,2,11.6,NA,12.29,14.64,NA,4.81,51.19,5.35,146.26,1203.16,13.37,187.16,695.16,142026.77
32,2019-03-20,2,7.2,NA,15.45,12.44,NA,6.33,62.47,3.07,151.71,1663.63,174.29,0.67,712.99,312287.79
32,2019-03-28,2,4.6,NA,14.51,14.81,NA,4,34.27,7.07,131.28,877.34,0.4,7.25,181.27,128337.45
32,2019-04-18,2,16,NA,16.98,16.46,NA,4.81,6.64,2,68.66,1233.58,45.27,101.86,1425.97,167551.67
32,2019-04-25,2,7.7,NA,19.32,16.34,NA,5.1,13.85,2.43,76.4,1002.25,7.26,6.11,97.78,98819.83
32,2019-05-14,2,3,NA,19.2,18.37,NA,6.36,11.99,8.14,98.27,951.47,36.88,221.27,619.56,183950.34
32,2019-05-28,2,4.1,NA,NA,NA,NA,6.88,29.56,8.92,111.71,727.25,4.28,124.06,145.45,95825.29
32,2019-06-04,2,4.7,NA,20.83,17.59,NA,12.3,59.69,8.42,137.21,171.12,85.56,299.45,556.13,449181.06
32,2019-06-25,2,3.2,NA,22.91,21.02,NA,10.4,21.28,6.78,149.93,7058.56,0,23.77,47.53,32939.94
32,2019-07-01,2,9.4,NA,21.53,20.12,NA,19.63,54.62,4.43,173.04,2300.11,14.65,29.3,2138.96,268439.16
32,2019-07-24,2,2.4,NA,22.62,23.57,NA,14.11,21.28,9.42,131.77,149.73,1.2,21.39,21.39,43420.84
32,2019-08-01,2,4.4,NA,22.52,23.3,NA,14.56,41.69,8.73,154.84,876.97,64.17,556.13,342.23,379664.95
32,2019-08-22,2,2.9,NA,22.7,26.43,NA,10.56,22.49,8.66,132.21,894.47,12.96,226.86,213.9,109514.62
32,2019-09-18,2,3.6,NA,21.59,27.84,NA,10.27,36.2,12.57,153.82,658.8,8.56,94.11,855.58,81280.38
32,2019-10-23,2,3.6,NA,18.17,28.64,NA,9.17,35.63,9.64,129.28,570.39,8.64,60.5,319.76,87269.46
32,2019-11-13,2,4,NA,15.98,27.82,NA,10.59,63.26,14.92,136.79,399.27,21.39,0.67,898.36,166838.68
32,2019-12-05,2,2.4,NA,12.36,28.18,NA,7.01,48.69,23.63,108.65,282.34,17.11,17.11,410.68,91975.17
32,2019-12-19,2,2.2,NA,12.37,28.03,NA,NA,NA,NA,NA,270.18,60.04,112.58,1486.01,120637.2
32,2020-01-13,2,3.6,8.4,11.17,26.45,NA,7.52,73.54,18.49,118.6,171.12,16,42.78,85.56,496238.13
32,2020-02-03,2,5.8,8.6,12.1,27.21,NA,6.2,59.76,13.42,106.47,484.83,35.65,221.03,770.02,141171.19
32,2020-02-12,2,4.7,8.4,11.89,26.45,NA,6.88,74.96,16.78,115.15,149.73,224.59,245.98,2138.96,190367.21
32,2020-03-03,2,6,8.1,13.65,27,NA,6.01,55.4,5.57,111.37,716.84,46.25,80.93,2196.77,66307.68
32,2020-07-13,2,6.6,6.8,22.09,30.81,NA,6.2,14.64,2.36,105.69,982.17,26.19,13.1,91.67,20747.89
32,2020-08-11,2,4.7,6.6,22.29,31.97,NA,7.39,6.43,4.14,124.8,243.84,47.06,8.56,355.07,58179.64
32,2020-09-10,2,2.8,6,21.87,32.33,NA,9.56,11.57,6.85,149.28,111.23,42.78,59.89,119.78,43206.94
32,2020-10-09,2,6,7,20.47,32.18,NA,9.88,24.27,2.28,147.39,218.17,4.28,38.5,389.29,30515.79
32,2020-11-19,2,3.9,7.1,14.51,31.67,NA,9.85,50.19,7.21,143.14,85.56,85.56,42.78,1511.53,155430.91
32,2020-12-17,2,5.4,7.9,12.24,30.31,NA,9.04,67.32,5.85,128.44,85.56,128.34,53.47,598.91,228868.45
32,2021-01-29,2,7.1,8.7,9.84,27.1,NA,7.52,79.53,11.14,95.07,0,138.21,111.88,704.21,41923.57
32,2021-02-19,2,6.4,8.3,12.3,28.46,NA,6.42,56.33,8.21,89.47,79.22,23.77,15.84,1299.22,13518.21
32,2021-02-25,2,8.3,8.9,13.39,28.16,NA,6.04,48.55,3.93,77.63,356.49,29.06,154.48,23.77,43206.94
33,1997-03-17,2,28.5,9.7,13.85,17.02,NA,NA,NA,NA,NA,0,0,3,0,0
33,2005-05-03,2,14.3,7.9,17.43,20.46,NA,5.57,23.09,0.69,115.18,0,0,0,0,0
33,2016-10-11,2,4.9,7.7,19.29,31.48,NA,NA,NA,NA,NA,462.01,68.45,111.23,8.56,69943.91
33,2017-09-28,7,5.6,NA,20.78,28.33,NA,NA,NA,NA,NA,680.26,7.01,0.4,547.01,198923.04
34,1994-03-16,2,36.2,NA,16.04,23.91,NA,NA,NA,NA,NA,0,0,0,0,0
34,1997-03-06,2,27.5,8.8,12.21,16.67,NA,NA,NA,NA,NA,0,0,0,0,0
34,1999-03-24,2,89,9.5,12.27,15.46,NA,4.95,41.8,0.59,93.2,0,0,0,0,0
34,1999-04-06,2,25.8,8.6,11.43,12.42,NA,9.72,140.61,15.52,83.77,0,0,0,0,0
34,2001-02-08,2,7.6,8.5,10.17,27.37,NA,5.22,32.73,8.04,67.65,0,7,0,0,0
34,2006-02-21,2,58,10.5,9.85,15.02,NA,NA,NA,NA,NA,0,0,0,0,0
34,2006-04-11,2,17.9,7.5,13.89,8.43,NA,NA,NA,NA,NA,0,0,0,0,0
34,2006-05-09,2,16.4,7.6,18.66,9.25,NA,NA,NA,NA,NA,0,0,0,0,0
34,2006-10-17,2,5,7.1,16.64,24.79,NA,13.04,84.91,9.52,170.54,0,1.6,3.6,0,0
34,2007-10-23,2,9.4,7.1,17.03,26.58,NA,12.5,81.69,2.69,113.83,0,0,0,0,0
34,2008-05-06,2,12.3,5.8,17.36,25.1,NA,7.7,36.73,4.88,52.99,0,0,0,0,0
34,2008-06-17,2,9.1,5.7,19.68,26.7,NA,12.71,78.68,8.54,144.67,0,0,0,0,0
34,2008-07-15,2,10.7,5.4,22.22,26.76,NA,16.78,79.82,11.24,188.46,0,2,0,0,0
34,2009-02-10,2,10.5,8.5,10.76,25.18,NA,8.22,71.11,4.61,98.7,0,0,0,0,0
34,2009-11-18,2,8.1,7.8,14.11,28.46,NA,9.78,67.18,7.09,137.05,0,1.4,0,0,0
34,2009-12-03,2,9.5,8.5,12.54,28.07,NA,8.51,65.05,2.52,114.63,0,0,0,0,0
34,2010-06-15,2,7.6,6.6,20.34,24.94,NA,7.72,39.44,5.13,113,0,0,0,0,0
34,2010-07-13,2,6.8,6.3,21.43,25.69,NA,10.16,43.98,5.21,133.89,0,0,0,0,0
34,2010-12-16,2,6.6,NA,13.08,25.12,NA,9.32,91.19,11.75,136.97,0,1.2,0,0,0
34,2011-04-19,2,28.6,NA,16.91,12.23,NA,4.51,35,4.03,NA,0,0,0,0,0
34,2011-06-14,2,7.9,5.8,18.84,18.13,NA,6.87,69.56,5.48,NA,0,0,0,0,0
34,2011-08-16,2,10.9,6.3,21.21,23.75,NA,8.32,38.19,4.11,NA,0,0,0,0,0
34,2012-01-10,2,6.4,8.7,10.45,25.02,NA,6.45,87.13,13.22,NA,0,3,0,0,0
34,2012-02-07,2,11.2,NA,12.54,24.15,NA,6.32,89.34,4.54,NA,0,0,0,0,0
34,2012-03-20,2,26.2,8.6,11.71,22.19,NA,5.57,84.26,5.48,NA,0,4.8,0,0,0
34,2012-07-17,2,8.2,5.9,20.89,26.02,NA,15.47,90.27,10.84,NA,0,0,0,0,0
34,2013-02-26,2,160.4,NA,11.71,19.87,NA,4.54,25.11,1.29,NA,0,2,0,0,0
34,2013-03-26,2,17.9,7,14.96,21.13,NA,10.66,85.85,5.3,NA,0,0,0.4,0,0
34,2013-04-23,2,12.5,6.4,19.61,22.92,NA,9.99,85.9,5.53,NA,0,1,0,0,0
34,2013-12-03,2,10,7.2,13.15,28.28,NA,8.96,80.49,5.96,NA,0,0,0,0,0
34,2014-04-15,2,15.4,6.6,18.08,25.2,NA,7.6,42.6,2.5,91,0,641.69,0,22886.84,0
34,2014-05-13,2,11,5.8,19.22,26.58,NA,14.7,90.7,11.9,125,0,0,30042.63,2,0
34,2014-06-06,2,6.9,6.8,20.78,30.22,NA,8.4,22.3,3,90,0,14.53,239.56,0,0
34,2014-06-10,2,7.3,4.8,22.79,27.49,NA,18.7,69.8,12.7,152,0,0,9625.31,0,0
34,2015-02-18,2,4.9,7.4,15.54,22.53,NA,7.47,68.43,10.03,109.1,0,158.44,0,5228.56,129208.87
34,2015-03-17,2,8.4,6.7,17.63,23.64,NA,8.46,64.11,4,91.7,305.57,305.57,0,8352.12,157468.01
34,2015-04-21,2,16,6.8,17.85,26.99,NA,6.97,39.34,3.86,79.55,4889.05,611.13,72.64,60501.94,347122.24
34,2015-05-19,2,12.4,6.3,16.27,26.97,NA,10.59,78.53,10.21,115.5,1069.48,1452.76,0,50265.5,1049158.63
34,2015-05-27,2,8.6,6.9,18.27,29.14,NA,8.54,52.48,5.06,107.54,855.58,855.58,290.55,73580.14,610030.66
34,2017-07-25,2,4.1,NA,22.24,23.29,NA,10.3,45.36,11.14,119.25,142.6,641.69,213.9,213.9,1137212.38
34,2017-08-22,2,6.5,NA,22.41,24.04,NA,14.04,82.1,11.28,143.74,42.78,256.67,213.9,513.35,975364.6
34,2017-09-19,2,14.2,NA,20.44,24.19,NA,16.63,92.1,9.14,151.21,0,499.09,427.79,7129.86,2666566.95
34,2017-10-18,2,5.1,NA,18.33,25.55,NA,14.5,97.81,17.78,157.3,481.27,80.21,133.68,3101.49,445170.52
34,2018-04-18,2,51.5,NA,15.75,21.41,NA,5.39,6.78,1.07,1.68,1425.97,311.93,2272.64,7798.28,1086590.38
34,2018-06-11,2,12.4,NA,18.22,23.16,NA,13.08,77.82,14.71,132.93,868.95,66.84,2205.8,66.84,0
34,2018-07-12,2,9.3,NA,22.62,24.42,NA,14.27,71.39,22.77,144.73,556.13,171.12,1026.7,4,795692.17
34,2019-02-20,2,12.1,NA,11.07,12.92,NA,5.68,73.54,12.28,164.81,513.35,256.67,256.67,42.78,1120813.7
34,2019-03-20,2,10.8,NA,15.81,11,NA,7.07,83.53,4.71,160.64,2737.87,128.34,299.45,4277.91,876972.55
34,2019-06-04,2,7,NA,21.23,15.92,NA,16.79,93.53,7.78,149.74,427.79,213.9,427.79,641.69,1639867.38
34,2019-07-01,2,12.3,NA,21.13,17.71,NA,24.7,117.09,7.71,186.85,2267.29,85.56,919.75,2138.96,491960.21
34,2019-08-01,2,7.4,NA,22.42,20.96,NA,18.24,83.53,13.28,185.68,1283.37,427.79,1283.37,1711.17,2074788.72
34,2019-09-18,2,3.6,NA,21.08,26.82,NA,12.46,49.98,16.71,166.86,2780.64,128.34,727.25,42.78,671632.64
34,2019-11-13,2,4.7,NA,15.91,26.54,NA,12.14,87.82,16.28,152.27,891.23,42.44,500.79,789.38,130119.91
34,2020-01-13,2,4.1,8.3,10.78,25.25,NA,8.46,110.66,20.56,139.56,320.84,106.95,128.34,36.32,226729.49
34,2020-02-12,2,6.6,8,11.42,25.5,NA,7.55,91.38,11.78,125.45,57.04,78.43,320.84,1540.05,226729.49
35,2001-09-13,2,20.7,8,21.14,29.77,NA,NA,NA,NA,NA,0,3,0,0,0
35,2010-10-01,2,18.5,6.8,21.89,29.19,NA,NA,NA,NA,NA,0,0,0.4,0,0
36,1992-04-14,1,8.2,NA,16.89,23.1,2.3,NA,NA,NA,NA,5059.1,3.2,0,0,0
36,1993-04-22,1,23.5,8.1,16.69,15.1,6,NA,NA,NA,NA,0,7.5,0,0,0
36,1993-04-30,1,2.8,7.1,18.38,17.18,2.6,NA,NA,NA,NA,0,0,0,0,0
36,1993-06-14,1,5.4,7.9,20.52,22.78,1.6,13.89,58.28,0.68,106.44,0,0,0,0,0
36,1993-10-05,2,2,7,18.68,26.75,NA,NA,NA,NA,NA,0,0,0,0,0
36,1994-03-29,2,26.5,7.7,15.52,24.66,NA,10.15,42.91,7.31,39.91,0,0,0,0,0
36,1994-04-19,2,3.9,6.7,17.77,24.66,NA,NA,NA,NA,NA,0,16,0,0,0
36,1994-08-30,2,6.3,6.3,21.7,29.46,NA,NA,NA,NA,NA,0,0,0,0,0
36,1996-03-06,2,2.5,8.6,12.65,6.37,NA,NA,NA,NA,NA,0,0,0,0,0
36,1997-03-25,2,58.2,9.9,17.22,19.17,NA,NA,NA,NA,NA,0,0,0,0,0
36,1998-03-05,2,17.2,9.5,12.91,6.66,NA,6.62,96.95,3.38,196.14,7.8,0,0,0,0
36,1998-04-09,2,108.7,12.2,15.02,15.13,NA,NA,NA,NA,NA,125,11,0,0,0
36,1998-04-21,2,22.2,7.7,16.51,13.79,NA,4.76,19.23,3.75,57.77,40000,0,0,0,0
36,1998-05-05,2,26.8,8,17.95,17.07,NA,5.76,24,2.25,67.67,0,3.5,0,0,0
36,2000-03-29,2,24.1,9.2,13.77,13.75,NA,NA,NA,NA,NA,238.2,0,1,0,0
36,2002-03-27,2,19.3,11.3,14.97,22.42,NA,NA,NA,NA,NA,0,0,0,0,0
36,2003-02-24,2,69.9,10.2,13.01,20.69,NA,5.6,31.62,0.61,42.14,0,0,0,0,0
36,2003-03-04,2,141.8,14.6,13.88,19.64,NA,3.94,1.55,0.2,0.85,0,0,0,0,0
36,2003-03-12,2,60.2,10,14.97,19.8,NA,3.84,2.29,0.21,0.8,0,4,0,0,0
36,2003-03-27,2,38.4,7.8,15.03,21.1,NA,5,1.81,0.14,1.7,0,0,0,0,0
36,2003-04-01,2,14.3,8,17.44,21.56,NA,4.78,0.69,0.27,3.63,0,3,0,0,0
36,2003-04-17,2,7.8,8.2,15.05,19.61,NA,NA,NA,NA,NA,0,0,0,0,0
36,2003-05-01,2,4.1,7.4,16.4,21.2,NA,NA,NA,NA,NA,0,0,0,0,0
36,2003-08-27,2,7.1,5.8,23.42,27.17,NA,14.23,30.13,3.28,208.35,0,0,0,0,0
36,2005-08-29,2,36.7,10.2,22.92,25.17,NA,11.9,13.74,0.45,161.96,0,0,0,0,0
36,2005-09-26,2,24.3,9,19.8,25.66,NA,13.11,24.36,0.34,153.09,0,0,0,0,0
36,2005-11-08,2,9.5,7.7,16.04,26.1,NA,13.09,53.38,1.67,103.53,0,4.4,0,0,0
36,2005-11-22,2,9.6,8,15.57,25.9,NA,12.56,66.88,0.84,92.96,0,0,0,0,0
36,2005-12-07,2,7.6,8.2,11.71,25.79,NA,10.42,62.97,4.9,65.18,0,1.4,0,0,0
36,2006-01-10,2,6.5,8.8,12.26,15.16,NA,5.67,58.53,NA,115.11,0,0,0,0,0
36,2006-02-14,2,56,10.7,14.55,12.32,NA,12.14,98.36,0.97,126.06,0,0,0,0,0
36,2006-02-21,2,66.6,10.6,10.32,14.56,NA,8.03,48.81,0.22,45.05,0,0,0,0,0
36,2006-03-07,2,12.7,8.3,11.78,19.02,NA,5.45,33.51,6.98,72.08,0,1.6,0,0,0
36,2006-03-15,2,24.2,7.8,11.64,9.28,NA,12.96,136.68,9.4,146.22,0,1.2,0,0,0
36,2006-03-21,2,20.5,8.2,12.42,9.88,NA,12.07,110.29,9.03,177.13,0,2.4,0,0,0
36,2006-04-05,2,19.4,8.4,12.77,16.19,NA,4.76,39.51,5.56,120.86,0,1.6,0,0,0
36,2006-04-21,2,27.7,8.4,15.99,9.48,NA,6.41,48.62,0.84,148.31,0,1,0,0,0
36,2006-07-11,2,4.5,6.4,21.78,19.05,NA,11.06,50.49,5.36,115.85,0,0,0,0,0
36,2006-08-02,2,6.6,6.9,22.53,21.73,NA,12.3,46.74,5.46,113.02,0,0,0,0,0
36,2006-08-31,2,5,6.6,21.37,24.03,NA,11.76,45.36,3.71,127.99,0,0,0,0,0
36,2006-09-12,2,6,6.2,20.98,25.69,NA,10.73,41.39,6.1,125.33,0,0,0,0,0
36,2006-09-29,2,9.5,6.6,19.96,25.49,NA,11.75,54.87,5.13,148.34,0,1.8,0,0,0
36,2006-11-14,2,5.5,7.7,14.7,26.1,NA,10.9,76.6,7.63,147.7,0,4.4,0,0,0
36,2007-03-06,2,22.7,8.8,14.3,20.29,NA,9.59,104.12,3.11,123.35,0,0,0,0,0
36,2007-04-03,2,27.5,7,16.31,19.56,NA,10.4,105.39,4.59,118.06,0,4,141.3,0,0
36,2007-07-23,2,9.3,6.6,23.44,29.1,NA,12.99,48.6,8.61,159.43,0,0,0,0,0
36,2007-08-22,2,13.8,6.8,22.71,30.38,NA,10.71,40.43,2.71,122.34,0,1.6,0,0,0
36,2007-09-21,2,11.3,6.6,18.75,30.82,NA,8.12,10.44,4.05,86.16,0,0,0,0,0
36,2007-11-14,2,13.3,7.9,15.74,27.03,NA,11.01,79.54,0.94,107.32,0,0,0,0,0
36,2007-12-11,2,9.1,8.1,10.81,26.24,NA,10.13,93.46,7.15,106.3,0,2.4,0,0,0
36,2008-02-12,2,8.1,9.3,11.74,22.2,NA,6.73,74.67,8.18,100.07,0,5.2,0,0,0
36,2008-02-29,2,6.6,9.2,12.8,20.07,NA,7.52,73.17,6.68,99.08,0,0,0,0,0
36,2008-03-11,2,42.8,9.3,15.41,20.7,NA,6.17,35.76,1.69,52.31,0,44,0,0,0
36,2008-03-31,2,39.6,8.2,13.46,22.23,NA,5.21,7.25,0.61,4.73,0,2.4,0,0,0
36,2008-04-14,2,44.6,8.6,17.12,24.25,NA,3.99,0.01,0.43,1.13,0,3.2,0,0,0
36,2008-08-12,2,25.8,7.7,21.66,30.79,NA,9.44,21.1,0.6,114.32,0,6.4,0,0,0
36,2008-09-09,2,30.4,7.4,23.14,30.63,NA,10.77,5.74,1.58,159.68,0,1.2,0,0,0
36,2008-10-07,2,22,7.5,20.34,30.53,NA,4.13,12.8,0.83,61.12,0,0,0,0,0
36,2008-11-05,2,8.7,7.3,15.14,28.49,NA,11.88,54.84,14.33,171.18,0,0,0,0,0
36,2009-01-13,2,6.6,8.4,10.86,25.93,NA,8.55,92.66,9.74,135.83,0,0,0,0,0
36,2009-03-20,2,7.6,8.9,14.78,22.21,NA,4.97,42.37,3.25,74.98,0,0,0,0,0
36,2009-04-07,2,18.1,7.8,15.52,24.16,NA,3.57,20.13,1.44,55.34,0,4.8,0,0,0
36,2009-05-05,2,7.6,NA,16.2,25.5,NA,5.36,36.06,7.19,63.21,0,0,0,0,0
36,2009-06-16,2,5.7,6.6,18.98,27.28,NA,11.8,62.77,10.06,142.99,0,0,0,0,0
36,2009-09-22,2,11.7,5.7,22.8,30.34,NA,11.6,33.17,6.33,160.53,0,0,0,0,0
36,2010-03-09,2,7.4,8.7,12.59,19.81,NA,6.08,53.45,3.92,126.13,0,3.2,1.2,0,0
36,2010-03-24,2,13.5,9,15.89,20.11,NA,4.71,22.12,3.92,79.1,0,0,0.2,0,0
36,2010-04-07,2,12.1,8.5,13.5,20.13,NA,6.24,37.43,2.54,79.95,0,6.4,0,0,0
36,2010-04-23,2,11.8,7.5,14.85,20.2,NA,5.95,33.19,6.91,92.67,0,1.2,0,0,0
36,2010-09-01,2,11.4,7,21.27,27.84,NA,10.59,36.85,1.29,150.71,0,1.4,0,0,0
36,2011-02-09,2,8,8.9,12.09,20.36,NA,6.77,71.71,2.91,NA,0,0,0,0,0
36,2011-03-11,2,8.9,8.2,13.62,18.06,NA,6.39,74.33,3.34,NA,0,6.4,0,0,0
36,2011-04-12,2,24.3,NA,14.45,NA,NA,3.58,35.54,0.51,NA,0,4,0,0,0
36,2012-04-11,2,15.5,7.1,14.17,22.66,NA,5.09,77.64,4.87,NA,0,2.4,0.2,0,0
36,2012-04-27,2,24.3,6.9,17.66,21.64,NA,5.3,55.41,3.27,NA,0,2.8,0,0,0
36,2012-05-15,2,34.1,6.7,18.63,23.57,NA,5.38,24.95,2.13,NA,0,2,0,0,0
36,2012-09-07,2,5.2,6.5,20.06,30.08,NA,11.81,50.64,10.52,NA,0,0,0,0,0
36,2012-10-03,2,6.2,6.3,21.35,30.33,NA,10.71,51.17,2.43,NA,0,2.8,0,0,0
36,2013-06-17,2,8.3,5.8,21.34,23.84,4.83,18.22,115.19,15.75,NA,0,0,0,0,0
36,2013-07-01,2,9.3,5.2,24.65,26.71,NA,NA,NA,NA,NA,0,0,0,0,0
36,2013-11-25,2,4.1,7.4,13.28,29.58,NA,9.06,70.68,NA,NA,0,6.4,0,0,0
36,2014-01-24,2,6.2,8.7,11.54,28.86,NA,7.87,88.49,3.07,NA,0,0,1746.82,0,0
36,2014-01-31,2,10.7,8.1,13.71,29.07,NA,6.62,60.79,3.91,NA,0,35.65,855.58,178.25,0
36,2014-02-11,2,7.9,8.4,13.16,26.14,NA,7.57,81.25,10.79,NA,0,18.16,0,10.69,0
36,2014-03-11,2,11.4,7.6,16.67,24.64,NA,6.6,61.2,7.1,70,0,18.16,3596.12,26.74,0
36,2014-03-25,2,10.6,7.2,16.82,27.91,NA,6.1,36.7,4.4,55,0,152.78,8341.93,4064.02,0
36,2014-09-03,2,4.1,6.2,22.81,33.23,NA,9.85,18.63,2.21,146.13,0,48.61,0,1584.77,0
36,2014-10-15,2,4.1,6.4,20.52,32.45,NA,14.53,33.48,2.21,159.94,0,26.74,106.95,2687.07,0
36,2014-11-03,2,2.9,6.9,17.1,31.98,NA,12.75,39.84,3.36,150.79,0,103.26,22.13,14.75,0
36,2014-11-18,2,3.5,6.9,15.4,30.22,NA,17.11,59.4,4.43,164.44,0,150.99,37.75,12.58,0
36,2014-12-10,2,3.2,6.7,15.91,28.93,NA,9.1,64.33,5.64,121.66,0,122.23,61.11,2016.73,155471.65
36,2015-01-14,2,3.7,8,10.98,24.6,NA,7.33,71.39,11.49,121.33,0,106.95,7.26,1069.48,16309.55
36,2015-01-22,2,5.6,8,12.81,24.3,NA,8.14,80.68,9.28,121.5,0,475.32,475.32,0.67,100649.83
36,2015-02-12,2,2.8,7.6,14.26,24.19,NA,6.88,61.36,11.07,103.77,0,60.53,0,2722.31,70909.68
36,2015-03-13,2,6.1,7.6,16.82,24.91,NA,6.78,48.69,3.64,84.05,998.18,142.6,142.6,7700.25,182096.58
36,2015-03-27,2,11.5,6.8,17.98,25.55,NA,7.46,47.05,4.78,85.71,513.35,256.67,2053.4,0.4,216719.17
36,2015-04-13,2,19.1,7.1,17.32,26.22,NA,6.97,38.91,2.14,76.56,733.36,611.13,61.11,18639.49,9228.07
36,2015-04-27,2,11,7.2,16.92,27.08,NA,6.88,39.77,5.14,83.72,1283.37,213.9,0,25881.39,172827.76
36,2015-06-24,2,7.7,NA,21.36,26.35,NA,25.59,188.03,8.64,185.99,2444.52,244.45,0,2811.2,41373.55
36,2015-07-01,2,9.9,5.8,23.14,30.21,NA,12.06,36.68,4.99,86.85,802.11,1069.48,267.37,15507.44,186891.41
36,2015-07-23,2,5.3,5.5,22.45,29.78,NA,17.63,62.1,12.52,192.12,712.99,712.99,0,1,81874.54
36,2015-08-21,2,5.1,5.4,22.77,29.85,NA,28.83,136.03,14.84,212.04,356.49,213.9,142.6,14.53,128480.04
36,2015-09-24,2,4.6,5,21.76,30.72,NA,NA,NA,NA,NA,4040.25,475.32,36.32,36.32,241464.53
36,2015-10-15,2,7.4,6.2,22.3,32.44,NA,NA,NA,NA,NA,305.57,181.6,305.57,36.32,267675.25
36,2015-11-05,2,3.7,6.9,16.5,31.54,NA,NA,NA,NA,NA,320.84,101.69,14.53,5454.34,75184.35
36,2015-12-16,1,4.8,8.5,10.03,29.33,NA,9.4,55.9,10.35,97.36,427.79,513.35,85.56,5475.73,98905.39
36,2016-01-21,1,5.2,8,13.06,23.29,NA,7.88,71.39,14.85,94.86,7.92,229.74,0,720.91,117214.87
36,2016-02-02,1,8,8.7,10.81,25.88,3.05,5.59,41.98,9.78,69.36,285.19,774.1,7.26,2138.96,120316.36
36,2016-03-16,1,23.9,7.9,14.69,13.65,3.93,8.1,68.11,9.07,129.64,138.74,46.25,0,7.26,122776.16
36,2016-04-01,1,20.6,8,16.02,15.52,3.18,12.14,132.79,1.36,129.51,1330.91,11.88,0,11.88,103525.54
36,2016-04-15,1,7.5,7.8,15.9,17.56,4.79,9.59,55.19,8.35,104.29,471.44,270.64,0,5194.61,0
36,2016-04-27,1,4.8,7.6,15.9,20.1,NA,8.85,31.56,5.64,80.66,435.04,169.18,410.87,12120.76,138319.25
36,2016-05-18,1,3.7,5.5,21.48,17.87,2.81,16.63,104.24,11.42,123.8,59.89,55.61,89.84,213.9,57965.75
36,2016-06-16,1,5.6,6.9,19.27,26.41,5.06,11.04,41.77,7.85,135.71,399.27,99.82,470.57,14.26,275925.51
36,2016-06-28,1,5.5,6.2,21.63,27.24,8.17,6.55,19.63,6.93,56.53,149.73,449.18,491.96,4277.91,315496.22
36,2016-07-14,1,3.3,6.4,22.71,28.4,2.03,12.66,35.91,7.64,140.86,681.09,45.03,14.53,2566.75,54757.31
36,2016-08-18,1,9.6,6.6,22.3,30.69,4.02,9.2,12.49,2.71,79.24,470.84,174.88,1008.94,26.91,109443.32
36,2016-08-24,2,3.8,6.5,21.35,30.72,NA,NA,NA,NA,NA,128.34,181.81,128.34,705.86,124059.53
36,2016-09-09,1,4.6,6.7,21.58,30.83,1.83,NA,NA,NA,NA,249.55,42.78,57.04,221.03,66783
36,2016-09-20,1,5,6.6,21.85,31.05,NA,NA,NA,NA,NA,371.17,44.04,490.7,18.87,66521.58
36,2016-10-18,2,6.6,5.9,18.38,28.43,NA,17.05,72.11,11.28,132.08,149.73,684.47,299.45,42.78,864138.81
36,2016-11-08,2,3.3,7.3,17.91,29.07,NA,11.43,64.75,5,114.84,119.78,51.33,29.95,8.56,46201.48
